"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"18346364929027401","5333241263","https://scontent.cdninstagram.com/v/t51.2885-19/18252405_126445827906622_4364629067085905920_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=mEzH6zGhT5oAX8qah3U&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB5jvCFNYW2L58UKaUcH6A8UtKxni4CLOsTvl-eyIQlbA&oe=65DF046D&_nc_sid=10d13b","patrizia_e_genny","Portate via tutte le donne dal Pakistan direi ai governi. Se gli uomini là sono così bravi possono arrangiarsi da soli","0","0","0","03/04/2023 10:52 AM"
"17935577813628241","334702027","https://scontent.cdninstagram.com/v/t51.2885-19/11849798_1017744114927018_2130384545_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=VLlwKIo7vEAAX-MjR8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDI110Jj9jFsfjG7apXe5iSIqC95rp48suFpAnmjczexQ&oe=65DE5EF7&_nc_sid=10d13b","crabhill","😢","0","0","0","03/04/2023 10:54 AM"
"18246756850157648","7948598045","https://scontent.cdninstagram.com/v/t51.2885-19/277959930_383356323447150_4664972348832779706_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=iq6p-zpl_BgAX8cCYtK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB3wcSdRuBdi1-5TTqi4KkP2KOzVFwDCl6CNz6ewNDyYQ&oe=65DDEA5C&_nc_sid=10d13b","christian.salemi27","❤️","0","0","0","03/04/2023 11:00 AM"
"18022091911499395","5753970815","https://scontent.cdninstagram.com/v/t51.2885-19/20180881_140223126559555_1000196990161649664_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=_iUF5boZp7oAX-S4qkZ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB3tqvqWyzgsnfmo8uui6blv5EMVbYOPwIbV9fsqW1eEw&oe=65DDB7B0&_nc_sid=10d13b","alessandragrosso75","😢 rip","0","0","0","03/04/2023 11:18 AM"
"17954483981309143","52218671808","https://scontent.cdninstagram.com/v/t51.2885-19/416005340_393058303230545_3580364926455713199_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=Yl3p2Fi1WI0AX99u31_&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCfXtx0qTjx4SGUQ-U95-pzepHqZDQFLWcy7k-lyV-Hzw&oe=65DE5810&_nc_sid=10d13b","dozzo666","Credo ci fosse anche il campione nigeriano di Curling","0","0","0","03/04/2023 11:38 AM"
"17943488441476945","4627273745","https://scontent.cdninstagram.com/v/t51.2885-19/16465074_1643353025970313_746359217467686912_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=VuPiiIB244wAX-8KvI0&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBvWMZDAgDxFLzsmSdAcheDfQEaUdrU6eb1LVwmpJYttw&oe=65DF5717&_nc_sid=10d13b","cunsoloangela","🙏😓😓😓❤❤❤❤","0","0","0","03/04/2023 11:56 AM"
"17894473250777355","371622404","https://scontent.cdninstagram.com/v/t51.2885-19/292785329_141013708552353_6188897231163501110_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=C7HDrBum7dcAX9zb0HD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB0DKvtQhUdbcRR34I_utyrzfY0AYPT2_IBRgb4V4MiAg&oe=65DF6785&_nc_sid=10d13b","marco.eccolo","Rabbia infinita per quello che è successo","0","0","0","03/04/2023 11:58 AM"
"17977096883041261","32191706463","https://scontent.cdninstagram.com/v/t51.2885-19/240059580_364094588696820_656300510049999934_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=x4TPkSsn5XcAX9hAeUr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAHOe07MnKHCsadeakvje_23uq1PqYVoj5ymcdl9dmIEQ&oe=65DF15C1&_nc_sid=10d13b","cririm_69","E noi li ammazziamo a 100 metri dalla riva 😢😢😢😢🤬","0","0","0","03/04/2023 12:37 PM"
"17859170279909404","8696980222","https://scontent.cdninstagram.com/v/t51.2885-19/426148995_954689379400440_8443969663164664290_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=WoHZSpV91u0AX-yT-uW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAgG-kr2t5OfJ7dk8E0PPLkoHFXsQLdn3ztWnk5L6WPXA&oe=65DE05C4&_nc_sid=10d13b","salvatore_ariano74","R.i.p","0","0","0","03/04/2023 1:40 PM"
"18341771098028575","7227076845","https://scontent.cdninstagram.com/v/t51.2885-19/424477302_629296115972008_6894870976385984034_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=3fCtKJWPaAAAX-TRiWd&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDWd_dgSPAuIi5ENaFOuS__h4LkCXUP-ALgMREVAOy9yg&oe=65DE2339&_nc_sid=10d13b","mandfr_1","😢😢","0","0","0","03/04/2023 1:41 PM"
"17959739549366797","8426988051","https://scontent.cdninstagram.com/v/t51.2885-19/275639673_450659563505818_4240904282913845633_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=-JFovt4_zpcAX932m-m&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA6nhqiZcFX1qxBNRycOGOZJO3V3_OqxL2AQAGskVzuEA&oe=65DD99FB&_nc_sid=10d13b","maricopepi","Che bella ...!! Che tragedia!😍😢","0","0","0","03/04/2023 2:01 PM"
"18212991025174735","10086336852","https://scontent.cdninstagram.com/v/t51.2885-19/397485956_2625496710946419_6955982079579911655_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=hs7EEVFw7W4AX9EPFhX&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCkVv4O952oGOv_-pThVDoz_o8dXsOLeXtQsH0mdtkSSA&oe=65DF0372&_nc_sid=10d13b","robertococchiswriter","Per i populisti del ""mangino brioches"", il populismo dei parvenus, sarebbe stato sufficiente che prendesse un aereo. Magari in prima classe, così viaggiava pure meglio.","0","0","0","03/04/2023 3:12 PM"
"18181413973254590","660773242","https://scontent.cdninstagram.com/v/t51.2885-19/243327278_2069581313206368_7549941815154124565_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=bxLm3OS_2W8AX8NPRgK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC_tsDvPlZGPXkGWMxjh8vEx3P7koFgr5CDXJRy8y6sxw&oe=65DE6D78&_nc_sid=10d13b","rominarosolia","😢","0","0","0","03/04/2023 3:45 PM"
"17975011172108934","6015519820","https://scontent.cdninstagram.com/v/t51.2885-19/422822003_365057182811799_206813915713175060_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=fX7o_1srwZsAX-zzwQd&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD2TM8img4_Ef6jlUGnDkgGh88ShBwqso_CI_UthWQ9Cg&oe=65DDEE74&_nc_sid=10d13b","nikolinpashk","😢😢😢❤️","0","0","0","03/04/2023 7:06 PM"
"17878806425781152","6114321921","https://scontent.cdninstagram.com/v/t51.2885-19/428053186_336834078687930_3984857765157056447_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Ph4igrwIN4UAX9ovzU7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCWauzfL_VZfIVA9S6giC_pumiXE77rm82UFKeUUKjcug&oe=65DD978C&_nc_sid=10d13b","lusien15","Sono persone che danno il voto alla sinistra pagandoli","0","0","0","03/04/2023 7:21 PM"
"17956146197278570","9788633969","https://scontent.cdninstagram.com/v/t51.2885-19/47243517_270770800262736_1469580050247450624_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=dMgvJbmMtN4AX-VrLE7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD496DB6w8hBkG5g46KVcoP3fi7KaeSHG2c5IzJwCNKQQ&oe=65DE4C03&_nc_sid=10d13b","fabiorlandi24","😢","0","0","0","03/04/2023 8:01 PM"
"18027429619474269","5472753834","https://scontent.cdninstagram.com/v/t51.2885-19/367520558_832646255149836_3068311547519517711_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=uZ1b2zlxHrgAX8rl4-5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDLUT4xvEu5s2lqYIqBWbC-2iRGCglA4o4bQ4JupHI-QA&oe=65DDF18E&_nc_sid=10d13b","alfry_alfredo","😢😢😢🌹🌹🌹","0","0","0","03/04/2023 9:32 PM"
"17986756297895870","2006936709","https://scontent.cdninstagram.com/v/t51.2885-19/116871600_2329003814073510_3618122323730868172_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=kzOKmvvZSIIAX-SIqge&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCZ8aaKynXJEX2ubq71PW93GpUutTw9Q4V2F3H6P9oIKA&oe=65DE3026&_nc_sid=10d13b","ciuffino903","😱","0","0","0","03/04/2023 10:17 PM"
"18045684019413060","2931193528","https://scontent.cdninstagram.com/v/t51.2885-19/394691449_317792924283911_7046918718951182476_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=NeOUb_Tkbd4AX-2mAtr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDxfdYVXPCaPN63_A133tIkpI0ZSKASxDoEaVeNniJZLg&oe=65DF7346&_nc_sid=10d13b","patrizia_titta","Ma qualcuno sa la storia di questa ragazza e di questo figlio desiderato? Della malattia? Ma quanta cattiveria scrivete, quanta pressapochezza...","0","0","0","03/04/2023 10:21 PM"
"18348684661057762","3266096379","https://scontent.cdninstagram.com/v/t51.2885-19/34882744_193645481343913_8608235061101199360_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=dXitR0g038AAX9b1RB4&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA1wdksg-6u64ghQJ1wkNuC3bOSNoqQouyF0WXuIGkKvw&oe=65DF69FA&_nc_sid=10d13b","antonietta6820","😢😢","0","0","0","03/04/2023 11:02 PM"
"17928202301647304","7266964383","https://scontent.cdninstagram.com/v/t51.2885-19/28430009_911002795739756_5234855300284022784_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=xbU2QVOqWSUAX9GHHm5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD_L53Ia88Vuast6AavGjyMpH5mRstQDzW-5GjQAj_hPw&oe=65DF16BE&_nc_sid=10d13b","giannagalleni","😢😢😢😢😢😢😢🙏🙏🙏🙏🙏","0","0","0","03/04/2023 11:59 PM"
"18040984405425767","262478404","https://scontent.cdninstagram.com/v/t51.2885-19/65730466_1418201768331766_2066421908429078528_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=-tewo_jICnoAX83WmVb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFaOnDptdNtHENVMv4XPrP5-zUPz5n0gfYXKZHR-f04w&oe=65DF3768&_nc_sid=10d13b","antonella_roberta_neri","Che Dio protegga sua figlia","0","0","0","03/05/2023 12:25 AM"
"17956835063274451","262478404","https://scontent.cdninstagram.com/v/t51.2885-19/65730466_1418201768331766_2066421908429078528_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=-tewo_jICnoAX83WmVb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFaOnDptdNtHENVMv4XPrP5-zUPz5n0gfYXKZHR-f04w&oe=65DF3768&_nc_sid=10d13b","antonella_roberta_neri","😢","0","0","0","03/05/2023 12:25 AM"
"17949198614346264","14053995982","https://instagram.fsfn1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsfn1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=akKp9od0V_AAX_EQpPX&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDAPb4kbQIGDQMmJhcX0S5mCPcOqzdF-AJa3aUm8o0zPA&oe=65DDEE4F&_nc_sid=9e8221","andolfi.simona","Perdonaci Shahida Raza. E che tutti ci perdonino😢","0","0","0","03/05/2023 4:02 AM"
"18208225975213698","15423143227","https://scontent.cdninstagram.com/v/t51.2885-19/355411734_159714717104155_1100880303736059941_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=Qw2lns4RZVsAX84INA8&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCYRDs7KI_PjD0cXuP9eV25s8wt6DeMQopx7C_4j7P65g&oe=65DDCA88&_nc_sid=10d13b","avv.irenetortorella","Amen❤️❤️❤️🙏🙏🙏","0","0","0","03/05/2023 5:05 AM"
"17957171783437506","3902666162","https://scontent.cdninstagram.com/v/t51.2885-19/126382543_198594618407629_600488735802836370_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=FxziDeDDCugAX9BOaKR&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAoykGQ9f3Ca-yxs601Yd-NcdKo3f1KIaYOVZ0vDw9rmQ&oe=65DDC4F0&_nc_sid=10d13b","cavalieriluciano","Questi post che lasciano aperti tutti i possibili commenti offrono uno spaccato reale della nostra soc. L ignoranza di chi pur si informa…seppur tifando di parte! Figuriamoci quelli che neppur si offrono al contraddittorio.","0","0","0","03/05/2023 7:24 AM"
"17991483520817534","15600871338","https://scontent.cdninstagram.com/v/t51.2885-19/64857612_461931691264914_8665052745373319168_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=YPK-oNt6vWMAX9qos_Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCoV3Yt-okJh10_SbSTEkPfluTIdR6GAXUshIRNdxS4MA&oe=65DE1955&_nc_sid=10d13b","loretta.melani","😢","0","0","0","03/05/2023 7:24 AM"
"18042311395421700","473610891","https://scontent.cdninstagram.com/v/t51.2885-19/122426883_141689800992162_2832477015012653153_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Z5XZK16GSysAX-XoO8u&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAefKERf8f2RWeR2_dG2n_Kv5_XLRyCl63ZJidJ28osXg&oe=65DF4414&_nc_sid=10d13b","ciccirouge_vanity_center","😢","0","0","0","03/05/2023 7:36 AM"
"17957324054261813","44913040850","https://scontent.cdninstagram.com/v/t51.2885-19/274122119_696422838032304_7297633689728824386_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=U9P3hdaMlEIAX-LraUf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAtjV2nisTWWFoB3FQQ_BtZhdNO5odVNX0QWM0H-HvQ5Q&oe=65DDDCDD&_nc_sid=10d13b","viovio2982","Mi spiegate per quale motivo i pachistani prendono i barconi????","0","0","0","03/05/2023 8:00 AM"
"17889790133789395","318856089","https://scontent.cdninstagram.com/v/t51.2885-19/10354523_1440693896185068_1817411887_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=8pBAUgoGhscAX-E8hPV&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCmTEXdlJ7WDBVsKLa29jb1wcwKzmIi5qY1tbj1qQj9Kg&oe=65DE6DF6&_nc_sid=10d13b","stefanom29","Vedo in molti attaccare il nostro governo senza dire nulla sui criminali che li hanno messi in mare. E comunque se questi ""intelligenti"" guardassero una cartina geografica vedrebbero che tra la Turchia e l'Italia vi sono altri paesi, Cipro Grecia e Malta. Come mai nessuno di loro è intervenuto? Come mai se volevano entrare in Europa non si sono diretti in Grecia, paese decisamente più facile da raggiungere? Dai che lo capite da soli che dietro c'è un business e chi lo controlla vuole che tutti arrivino in Italia fregandosene della vita di queste povere persone.","2","0","1","03/05/2023 8:54 AM"
"18351156007035754","55599271119","https://scontent.cdninstagram.com/v/t51.2885-19/426121246_908422384355967_8786326560046582000_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=DCatuHmex-EAX_WrUQa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCOtZ30uV2ou74Wxd9BteM1yc057mY7YndlHesP38qFDg&oe=65DDBD27&_nc_sid=10d13b","shehryar_ali98","mio sorella 😢 💔","0","0","0","03/10/2023 9:42 PM"
"18021796255621439","3502000230","https://scontent.cdninstagram.com/v/t51.2885-19/278915456_383607346991349_3027909380699179207_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=nbpRJhgwd4IAX96jAIK&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDo8LosnkE1On7WO-qEx_5LmTIZZwTFVgbUfWTLkwuLXA&oe=65DF4720&_nc_sid=10d13b","salvorosa3","😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢#lastampa #LaRepubblica #domani #corrieredellasera #africanjournalist #africanjournalism #vergogna #vergognosi #shameless #africans #african #africa #africanfashion #africanprint #asia #asianfood #asianboy #asianbride #asianmodel #cgil #sinistraitaliana #sinistraitalianaverdi #SinistraItaliana #MovimentoCinqueStelle #Movimento5Stelle #movimento5stelle #movimentocinquestelleacasa #La7 #la7 #LA7  #InOndaEstate #inonda #CLANDESTINI #noclandestini #stopbusinessimmigrazione #stopsostituzioneetnica #stopbusinessaccoglienza #stopsbarchi  #partitoantidemocratico #partitodemocratico #partitodisastri #partitoantidemocratico #Pd  #PD #pdacasa #partitodemocraticoacasa #partitocontrogliitaliani😢😢😢 #EllySchlein #ellischleinsegretariapd #ELLYSCHLEIN #ellysclein #Boldrini #LauraBoldrini #lauraboldrini #acasa  #immigrati #immigrazionisti #immigrazione #immigrazionefuoricontrollo #immigrants #immigration #stopclandestini #stopinvasione #Stopinvasione #stopinvasion #bastabuonismo #bastapd⛔️ #bastaimmigrati #stopsostituzioneetnica #nopianokalergi","0","0","0","08/10/2023 12:50 PM"
